sentence_id,chunk_id,subchunk_id,order_idx,char_start,char_end_incl,pali_text
s_000014_004_069,chunk_000014,sc_000014_004,69,6986,7046,"Tesu lobho āmisadāyādassa paccayānaṃ lābhe hoti, doso alābhe."
s_000014_004_070,chunk_000014,sc_000014_004,70,7048,7106,"Lobhena aladdhaṃ pattheti, dosena alabhanto vighātavā hoti."
s_000014_004_071,chunk_000014,sc_000014_004,71,7108,7168,"Lobho ca deyyadhamme hoti, doso adāyake vā amanuññadāyake vā."
s_000014_004_072,chunk_000014,sc_000014_004,72,7170,7238,"Lobhena navataṇhāmūlake dhamme paripūreti, dosena pañca macchariyāni."
s_000014_004_073,chunk_000014,sc_000014_004,73,7240,7302,Idāni tesaṃ pahānūpāyaṃ dassento lobhassa ca pahānāyātiādimāha.
s_000014_004_074,chunk_000014,sc_000014_004,74,7304,7367,"Tassattho, tassa pana pāpakassa lobhassa ca dosassa ca pahānāya."
s_000014_004_075,chunk_000014,sc_000014_004,75,7369,7422,Atthi majjhimā paṭipadāti maggaṃ sandhāya idaṃ vuttaṃ.
s_000014_004_076,chunk_000014,sc_000014_004,76,7424,7563,"Maggo hi lobho eko anto, doso eko antoti ete dve ante na upeti, na upagacchati, vimutto etehi antehi, tasmā ‘‘majjhimā paṭipadā’’ti vuccati."
s_000014_005_077,chunk_000014,sc_000014_005,77,7565,7630,"Etesaṃ majjhe bhavattā ‘‘majjhimā, paṭipajjitabbato ca paṭipadāti."
s_000014_005_078,chunk_000014,sc_000014_005,78,7632,7766,"Tathā kāmasukhallikānuyogo eko anto, attakilamathānuyogo eko anto, sassataṃ eko anto, ucchedo eko antoti purimanayeneva vitthāretabbaṃ."
s_000014_005_079,chunk_000014,sc_000014_005,79,7768,7817,Cakkhukaraṇītiādīhi pana tameva paṭipadaṃ thometi.
s_000014_005_080,chunk_000014,sc_000014_005,80,7819,7893,Sā hi saccānaṃ dassanāya saṃvattati dassanapariṇāyakaṭṭhenāti cakkhukaraṇī.
s_000014_005_081,chunk_000014,sc_000014_005,81,7895,7953,Saccānaṃ ñāṇāya saṃvattati viditakaraṇaṭṭhenāti ñāṇakaraṇī.
s_000014_005_082,chunk_000014,sc_000014_005,82,7955,8000,Rāgādīnañca vūpasamanato upasamāya saṃvattati.
s_000014_005_083,chunk_000014,sc_000014_005,83,8002,8067,Catunnampi saccānaṃ abhiññeyyabhāvadassanato abhiññāya saṃvattati.
s_000014_005_084,chunk_000014,sc_000014_005,84,8069,8133,"Sambodhoti maggo, tassatthāya saṃvattanato sambodhāya saṃvattati."
s_000014_005_085,chunk_000014,sc_000014_005,85,8135,8199,Maggoyeva hi maggatthāya saṃvattati maggena kātabbakiccakaraṇato.
s_000014_005_086,chunk_000014,sc_000014_005,86,8201,8312,Nibbānaṃ nāma appaccayaṃ tassa pana sacchikiriyāya paccakkhakammāya saṃvattanato nibbānāya saṃvattatīti vuccati.
s_000014_005_087,chunk_000014,sc_000014_005,87,8314,8328,Ayamettha sāro.
s_000014_005_088,chunk_000014,sc_000014_005,88,8330,8357,Ito aññathā vaṇṇanā papañcā.
s_000014_005_089,chunk_000014,sc_000014_005,89,8359,8475,Idāni taṃ majjhimaṃ paṭipadaṃ sarūpato dassetukāmo ‘‘katamā ca sā’’ti pucchitvā ‘‘ayamevā’’tiādinā nayena vissajjeti.
s_000014_005_090,chunk_000014,sc_000014_005,90,8477,8604,"Tattha ayamevāti avadhāraṇavacanaṃ, aññamaggappaṭisedhanatthaṃ, buddhapaccekabuddhabuddhasāvakānaṃ sādhāraṇabhāvadassanatthañca."
s_000014_005_091,chunk_000014,sc_000014_005,91,8606,8682,Vuttañcetaṃ ‘‘eseva maggo natthañño dassanassa visuddhiyā’’ti (dha. pa. 274).
s_000014_005_092,chunk_000014,sc_000014_005,92,8684,8717,Svāyaṃ kilesānaṃ ārakattāpi ariyo.
s_000014_005_093,chunk_000014,sc_000014_005,93,8719,8808,Aripahānāya saṃvattatītipi ariyena desitotipi ariyabhāvappaṭilābhāya saṃvattatītipi ariyo.
s_000014_005_094,chunk_000014,sc_000014_005,94,8810,8891,"Aṭṭhahi aṅgehi upetattā aṭṭhaṅgiko, na ca aṅgavinimutto pañcaṅgikatūriyādīni viya."
s_000014_005_095,chunk_000014,sc_000014_005,95,8893,9006,"Kilese mārento gacchati, maggati vā nibbānaṃ, maggīyati vā nibbānatthikehi, gammati vā tehi paṭipajjīyatīti maggo."
s_000014_005_096,chunk_000014,sc_000014_005,96,9008,9091,"Seyyathidanti nipāto, tassa katamo so iti ceti attho, katamāni vā tāni aṭṭhaṅgānīti."
s_000014_005_097,chunk_000014,sc_000014_005,97,9093,9119,Ekamekañhi aṅgaṃ maggoyeva.
s_000014_005_098,chunk_000014,sc_000014_005,98,9121,9181,Yathāha ‘‘sammādiṭṭhi maggo ceva hetu cā’’ti (dha. sa. 1039).
s_000014_005_099,chunk_000014,sc_000014_005,99,9183,9298,"Porāṇāpi bhaṇanti – ‘‘dassanamaggo sammādiṭṭhi, abhiniropanamaggo sammāsaṅkappo…pe… avikkhepamaggo sammāsamādhī’’ti."
s_000014_005_100,chunk_000014,sc_000014_005,100,9300,9356,Sammādiṭṭhādīsu cetesu sammā dassanalakkhaṇā sammādiṭṭhi.
s_000014_005_101,chunk_000014,sc_000014_005,101,9358,9398,Sammā abhiniropanalakkhaṇo sammāsaṅkappo.
s_000014_005_102,chunk_000014,sc_000014_005,102,9400,9433,Sammā pariggahalakkhaṇā sammāvācā.
s_000014_005_103,chunk_000014,sc_000014_005,103,9435,9473,Sammā samuṭṭhānalakkhaṇo sammākammanto.
s_000014_006_104,chunk_000014,sc_000014_006,104,9475,9506,Sammā vodānalakkhaṇo sammāājīvo.
s_000014_006_105,chunk_000014,sc_000014_006,105,9508,9541,Sammā paggahalakkhaṇo sammāvāyāmo.
s_000014_006_106,chunk_000014,sc_000014_006,106,9543,9576,Sammā upaṭṭhānalakkhaṇā sammāsati.
s_000014_006_107,chunk_000014,sc_000014_006,107,9578,9614,Sammā samādhānalakkhaṇo sammāsamādhi.
s_000014_006_108,chunk_000014,sc_000014_006,108,9616,9690,Nibbacanampi nesaṃ sammā passatīti sammādiṭṭhīti eteneva nayena veditabbaṃ.
s_000014_006_109,chunk_000014,sc_000014_006,109,9692,9905,"Tattha sammādiṭṭhi uppajjamānā micchādiṭṭhiṃ tappaccanīyakilese ca avijjañca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca passati, te ca kho asammohato, no ārammaṇato, tasmā ‘‘sammādiṭṭhī’’ti vuccati."
s_000014_006_110,chunk_000014,sc_000014_006,110,9907,10071,"Sammāsaṅkappo micchāsaṅkappaṃ tappaccanīyakilese ca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā abhiniropeti, tasmā ‘‘sammāsaṅkappo’’ti vuccati."
s_000014_006_111,chunk_000014,sc_000014_006,111,10073,10225,"Sammāvācā micchāvācaṃ tappaccanīyakilese ca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā pariggaṇhāti, tasmā ‘‘sammāvācā’’ti vuccati."
s_000014_006_112,chunk_000014,sc_000014_006,112,10227,10391,"Sammākammanto micchākammantaṃ tappaccanīyakilese ca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā samuṭṭhāpeti, tasmā ‘‘sammākammanto’’ti vuccati."
s_000014_006_113,chunk_000014,sc_000014_006,113,10393,10544,"Sammāājīvo micchāājīvaṃ tappaccanīyakilese ca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā vodāpeti, tasmā ‘‘sammāājīvo’’ti vuccati."
s_000014_006_114,chunk_000014,sc_000014_006,114,10546,10713,"Sammāvāyāmo micchāvāyāmaṃ tappaccanīyakilese ca kosajjañca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā paggaṇhāti, tasmā ‘‘sammāvāyāmo’’ti vuccati."
s_000014_006_115,chunk_000014,sc_000014_006,115,10715,10866,"Sammāsati micchāsatiṃ tappaccanīyakilese ca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā upaṭṭhāpeti, tasmā ‘‘sammāsatī’’ti vuccati."
s_000014_006_116,chunk_000014,sc_000014_006,116,10868,11040,"Sammāsamādhi micchāsamādhiṃ tappaccanīyakilese ca uddhaccañca pajahati, nibbānañca ārammaṇaṃ karoti, sampayuttadhamme ca sammā samādhiyati, tasmā ‘‘sammāsamādhī’’ti vuccati."
s_000014_006_117,chunk_000014,sc_000014_006,117,11042,11099,"Idāni ayaṃ kho sā, āvusoti tameva paṭipadaṃ nigamento āha."
s_000014_006_118,chunk_000014,sc_000014_006,118,11101,11231,"Tassattho, yvāyaṃ cattāropi lokuttaramagge ekato katvā kathito ‘‘aṭṭhaṅgiko maggo’’, ayaṃ kho sā, āvuso…pe… nibbānāya saṃvattatīti."
s_000014_006_119,chunk_000014,sc_000014_006,119,11233,11378,"Evaṃ pahātabbadhammesu lobhadose tappahānupāyañca dassetvā idāni aññepi pahātabbadhamme tesaṃ pahānupāyañca dassento tatrāvuso, kodho cātiādimāha."
s_000014_006_120,chunk_000014,sc_000014_006,120,11380,11470,"Tattha kujjhanalakkhaṇo kodho, caṇḍikkalakkhaṇo vā, āghātakaraṇaraso, dussanapaccupaṭṭhāno."
s_000014_006_121,chunk_000014,sc_000014_006,121,11472,11561,"Upanandhanalakkhaṇo upanāho, vera appaṭinissajjanaraso, kodhānupabandhabhāvapaccupaṭṭhāno."
s_000014_007_122,chunk_000014,sc_000014_007,122,11563,11633,"Vuttañcetaṃ – ‘‘pubbakāle kodho, aparakāle upanāho’’tiādi (vibha. 891)."
s_000014_007_123,chunk_000014,sc_000014_007,123,11635,11715,"Paraguṇamakkhanalakkhaṇo makkho, tesaṃ vināsanaraso, tadavacchādanapaccupaṭṭhāno."
s_000014_007_124,chunk_000014,sc_000014_007,124,11717,11829,"Yugaggāhalakkhaṇo paḷāso, paraguṇehi attano guṇānaṃ samīkaraṇaraso, paresaṃ guṇappamāṇena upaṭṭhānapaccupaṭṭhāno."
s_000014_007_125,chunk_000014,sc_000014_007,125,11831,11946,"Parasampattikhīyanalakkhaṇā issā, tassā akkhamanalakkhaṇā vā, tattha anabhiratirasā, tato vimukhabhāvapaccupaṭṭhānā."
s_000014_007_126,chunk_000014,sc_000014_007,126,11948,12071,"Attano sampattinigūhanalakkhaṇaṃ maccheraṃ, attano sampattiyā parehi sādhāraṇabhāvaasukhāyanarasaṃ, saṅkocanapaccupaṭṭhānaṃ."
s_000014_007_127,chunk_000014,sc_000014_007,127,12073,12151,"Katapāpapaṭicchādanalakkhaṇā māyā, tassa nigūhanarasā, tadāvaraṇapaccupaṭṭhānā."
s_000014_007_128,chunk_000014,sc_000014_007,128,12153,12276,"Attano avijjamānaguṇapakāsanalakkhaṇaṃ sāṭheyyaṃ, tesaṃ samudāharaṇarasaṃ, sarīrākārehipi tesaṃ vibhūtakaraṇapaccupaṭṭhānaṃ."
s_000014_007_129,chunk_000014,sc_000014_007,129,12278,12364,"Cittassa uddhumātabhāvalakkhaṇo thambho, appatissayavuttiraso, amaddavatāpaccupaṭṭhāno."
s_000014_007_130,chunk_000014,sc_000014_007,130,12366,12437,"Karaṇuttariyalakkhaṇo sārambho, vipaccanīkatāraso, agāravapaccupaṭṭhāno."
s_000014_007_131,chunk_000014,sc_000014_007,131,12439,12501,"Uṇṇatilakkhaṇo māno, ahaṃkāraraso, uddhumātabhāvapaccupaṭṭhāno."
s_000014_007_132,chunk_000014,sc_000014_007,132,12503,12551,"Abbhuṇṇatilakkhaṇo atimāno, ativiya ahaṅkāraraso."
s_000014_007_133,chunk_000014,sc_000014_007,133,12553,12583,Accuddhumātabhāvapaccupaṭṭhāno.
s_000014_007_134,chunk_000014,sc_000014_007,134,12585,12646,"Mattabhāvalakkhaṇo mado, madaggāhaṇaraso, ummādapaccupaṭṭhāno."
s_000014_007_135,chunk_000014,sc_000014_007,135,12648,12795,"Pañcasu kāmaguṇesu cittavossaggalakkhaṇo pamādo, vossaggānuppadānaraso, sativippavāsapaccupaṭṭhānoti evaṃ imesaṃ dhammānaṃ lakkhaṇādīni veditabbāni."
s_000014_007_136,chunk_000014,sc_000014_007,136,12797,12907,"Ayamettha saṅkhepo, vitthāro pana ‘‘tattha katamo kodho’’tiādinā vibhaṅge (vibha. 891) vuttanayeneva veditabbo."
s_000014_007_137,chunk_000014,sc_000014_007,137,12909,13034,"Visesato cettha āmisadāyādo attanā alabhanto aññassa lābhino kujjhati, tassa sakiṃ uppanno kodho kodhoyeva, tatuttari upanāho."
s_000014_007_138,chunk_000014,sc_000014_007,138,13036,13266,"So evaṃ kuddho upanayhanto ca santepi aññassa lābhino guṇe makkheti, ahampi tādisoti ca yugaggāhaṃ gaṇhāti, ayamassa makkho ca paḷāso ca, evaṃ makkhī paḷāsī tassa lābhasakkārādīsu kiṃ imassa imināti issati padussati, ayamassa issā."
s_000014_007_139,chunk_000014,sc_000014_007,139,13268,13357,"Sace panassa kāci sampatti hoti, tassā tena sādhāraṇabhāvaṃ na sahati, idamassa maccheraṃ."
s_000014_007_140,chunk_000014,sc_000014_007,140,13359,13425,"Lābhahetu kho pana attano santepi dose paṭicchādeti, ayamassa māyā."
s_000014_007_141,chunk_000014,sc_000014_007,141,13427,13449,Asantepi guṇe pakāseti.
s_000014_007_142,chunk_000014,sc_000014_007,142,13451,13469,Idamassa sāṭheyyaṃ.
s_000014_007_143,chunk_000014,sc_000014_007,143,13471,13617,"So evaṃ paṭipanno sace yathādhippāyaṃ lābhaṃ labhati, tena thaddho hoti amuducitto, nayidaṃ evaṃ kātabbanti ovadituṃ asakkuṇeyyo, ayamassa thambho."
s_000014_007_144,chunk_000014,sc_000014_007,144,13619,13768,"Sace pana naṃ koci kiñci vadati ‘‘nayidaṃ evaṃ kātabba’’nti, tena sāraddhacitto hoti bhākuṭikamukho ‘‘ko me tva’’nti pasayha bhāṇī, ayamassa sārambho."
s_000014_008_145,chunk_000014,sc_000014_008,145,13770,13831,Tato thambhena ‘‘ahameva seyyo’’ti attānaṃ maññanto mānī hoti.
s_000014_008_146,chunk_000014,sc_000014_008,146,13833,13910,"Sārambhena ‘‘ke ime’’ti pare atimaññanto atimānī, ayamassa māno ca atimāno ca."
s_000014_008_147,chunk_000014,sc_000014_008,147,13912,13966,So tehi mānātimānehi jātimadādianekarūpaṃ madaṃ janeti.
s_000014_008_148,chunk_000014,sc_000014_008,148,13968,14047,"Matto samāno kāmaguṇādibhedesu vatthūsu pamajjati, ayamassa mado ca pamādo cāti."
s_000014_008_149,chunk_000014,sc_000014_008,149,14049,14057,Evaṃ āmis
s_000015_001_001,chunk_000015,sc_000015_001,1,0,67,adāyādo aparimutto hoti imehi pāpakehi dhammehi aññehi ca evarūpehi.
s_000015_001_002,chunk_000015,sc_000015_001,2,69,108,Evaṃ tāvettha pahātabbadhammā veditabbā.
s_000015_001_003,chunk_000015,sc_000015_001,3,110,166,Pahānupāyo pāṭhato ca atthato ca sabbattha nibbisesoyeva.
s_000015_001_004,chunk_000015,sc_000015_001,4,168,247,Ñāṇaparicayapāṭavatthaṃ panettha ayaṃ bhedo ca kamo ca bhāvanānayo ca veditabbo.
s_000015_001_005,chunk_000015,sc_000015_001,5,249,346,"Tattha bhedo tāva, ayañhi majjhimā paṭipadā kadāci ariyo aṭṭhaṅgiko maggo hoti, kadāci sattaṅgiko."
s_000015_001_006,chunk_000015,sc_000015_001,6,348,449,"Ayañhi lokuttarapaṭhamajjhānavasena uppajjamāno aṭṭhaṅgiko maggo hoti, avasesajjhānavasena sattaṅgiko."
s_000015_001_007,chunk_000015,sc_000015_001,7,451,495,Ukkaṭṭhaniddesato panidha aṭṭhaṅgikoti vutto.
s_000015_001_008,chunk_000015,sc_000015_001,8,497,525,Ito parañhi maggaṅgaṃ natthi.
s_000015_001_009,chunk_000015,sc_000015_001,9,527,556,Evaṃ tāvettha bhedo veditabbo.
s_000015_001_010,chunk_000015,sc_000015_001,10,558,662,"Yasmā pana sabbakusalānaṃ sammādiṭṭhi seṭṭhā, yathāha ‘‘paññā hi seṭṭhā kusalā vadantī’’ti (jā. 2.17.81)."
s_000015_001_011,chunk_000015,sc_000015_001,11,664,853,"Kusalavāre ca pubbaṅgamā, yathāha ‘‘kathañca, bhikkhave, sammādiṭṭhi pubbaṅgamā hoti, sammādiṭṭhiṃ sammādiṭṭhīti pajānāti, micchādiṭṭhiṃ micchādiṭṭhīti pajānātī’’ti (ma. ni. 3.136) vitthāro."
s_000015_001_012,chunk_000015,sc_000015_001,12,855,939,"Yathā cāha ‘‘vijjā ca kho, bhikkhave, pubbaṅgamā kusalānaṃ dhammānaṃ samāpattiyā’’ti."
s_000015_001_013,chunk_000015,sc_000015_001,13,941,1078,"Tappabhavābhinibbattāni sesaṅgāni, yathāha ‘‘sammādiṭṭhissa sammāsaṅkappo pahoti…pe… sammāsatissa sammāsamādhi pahotī’’ti (ma. ni. 3.141)."
s_000015_001_014,chunk_000015,sc_000015_001,14,1080,1146,Tasmā iminā kamena etāni aṅgāni vuttānīti evamettha kamo veditabbo.
s_000015_001_015,chunk_000015,sc_000015_001,15,1148,1240,"Bhāvanānayoti koci samathapubbaṅgamaṃ vipassanaṃ bhāveti, koci vipassanāpubbaṅgamaṃ samathaṃ."
s_000015_001_016,chunk_000015,sc_000015_001,16,1242,1248,Kathaṃ?
s_000015_001_017,chunk_000015,sc_000015_001,17,1250,1399,"Idhekacco paṭhamaṃ upacārasamādhiṃ vā appanāsamādhiṃ vā uppādeti, ayaṃ samatho; so tañca taṃsampayutte ca dhamme aniccādīhi vipassati, ayaṃ vipassanā."
s_000015_001_018,chunk_000015,sc_000015_001,18,1401,1439,"Iti paṭhamaṃ samatho, pacchā vipassanā."
s_000015_001_019,chunk_000015,sc_000015_001,19,1441,1497,Tena vuccati ‘‘samathapubbaṅgamaṃ vipassanaṃ bhāvetī’’ti.
s_000015_001_020,chunk_000015,sc_000015_001,20,1499,1740,"Tassa samathapubbaṅgamaṃ vipassanaṃ bhāvayato maggo sañjāyati, so taṃ maggaṃ āsevati bhāveti bahulīkaroti, tassa taṃ maggaṃ āsevato bhāvayato bahulīkaroto saṃyojanāni pahīyanti, anusayā byantīhonti, evaṃ samathapubbaṅgamaṃ vipassanaṃ bhāveti."
s_000015_001_021,chunk_000015,sc_000015_001,21,1742,1850,"Idha panekacco vuttappakāraṃ samathaṃ anuppādetvāva pañcupādānakkhandhe aniccādīhi vipassati, ayaṃ vipassanā."
s_000015_001_022,chunk_000015,sc_000015_001,22,1852,1962,"Tassa vipassanāpāripūriyā tattha jātānaṃ dhammānaṃ vossaggārammaṇato uppajjati cittassa ekaggatā, ayaṃ samatho."
s_000015_002_023,chunk_000015,sc_000015_002,23,1964,2001,Iti paṭhamaṃ vipassanā pacchā samatho.
s_000015_002_024,chunk_000015,sc_000015_002,24,2003,2059,Tena vuccati ‘‘vipassanāpubbaṅgamaṃ samathaṃ bhāvetī’’ti.
s_000015_002_025,chunk_000015,sc_000015_002,25,2061,2286,"Tassa vipassanāpubbaṅgamaṃ samathaṃ bhāvayato maggo sañjāyati, so taṃ maggaṃ āsevati…pe… bahulīkaroti, tassa taṃ maggaṃ āsevato…pe… anusayā byantīhonti (a. ni. 4.170; paṭi. ma. 2.1), evaṃ vipassanāpubbaṅgamaṃ samathaṃ bhāveti."
s_000015_002_026,chunk_000015,sc_000015_002,26,2288,2433,Samathapubbaṅgamaṃ pana vipassanaṃ bhāvayatopi vipassanāpubbaṅgamaṃ samathaṃ bhāvayatopi lokuttaramaggakkhaṇe samathavipassanā yuganaddhāva honti.
s_000015_002_027,chunk_000015,sc_000015_002,27,2435,2468,Evamettha bhāvanānayo veditabboti.
s_000015_002_028,chunk_000015,sc_000015_002,28,2470,2548,Papañcasūdaniyā majjhimanikāyaṭṭhakathāya Dhammadāyādasuttavaṇṇanā niṭṭhitā. 4.
s_000015_002_029,chunk_000015,sc_000015_002,29,2550,2577,Bhayabheravasuttavaṇṇanā 34.
s_000015_002_030,chunk_000015,sc_000015_002,30,2579,2613,Evaṃ me sutanti bhayabheravasuttaṃ.
s_000015_002_031,chunk_000015,sc_000015_002,31,2615,2673,Tatrāyaṃ apubbapadavaṇṇanā – athāti avicchedanatthe nipāto.
s_000015_002_032,chunk_000015,sc_000015_002,32,2675,2754,"Khoti avadhāraṇatthe, bhagavato sāvatthiyaṃ vihāre avicchinneyevāti vuttaṃ hoti."
s_000015_002_033,chunk_000015,sc_000015_002,33,2756,2838,"Jāṇussoṇīti netaṃ tassa mātāpitūhi katanāmaṃ, apica kho ṭhānantarapaṭilābhaladdhaṃ."
s_000015_002_034,chunk_000015,sc_000015_002,34,2840,2940,"Jāṇussoṇiṭṭhānaṃ kira nāmetaṃ purohitaṭṭhānaṃ, taṃ tassa raññā dinnaṃ, tasmā ‘‘jānussoṇī’’ti vuccati."
s_000015_002_035,chunk_000015,sc_000015_002,35,2942,2992,"Brahmaṃ aṇatīti brāhmaṇo, mante sajjhāyatīti attho."
s_000015_002_036,chunk_000015,sc_000015_002,36,2994,3035,Idameva hi jātibrāhmaṇānaṃ niruttivacanaṃ.
s_000015_002_037,chunk_000015,sc_000015_002,37,3037,3081,Ariyā pana bāhitapāpattā brāhmaṇāti vuccanti.
s_000015_002_038,chunk_000015,sc_000015_002,38,3083,3212,"Yena bhagavā tenupasaṅkamīti yenāti bhummatthe karaṇavacanaṃ, tasmā yattha bhagavā, tattha upasaṅkamīti evamettha attho daṭṭhabbo."
s_000015_002_039,chunk_000015,sc_000015_002,39,3214,3322,"Yena vā kāraṇena bhagavā devamanussehi upasaṅkamitabbo, tena kāraṇena upasaṅkamīti evamettha attho daṭṭhabbo."
s_000015_002_040,chunk_000015,sc_000015_002,40,3324,3364,Kena ca kāraṇena bhagavā upasaṅkamitabbo?
s_000015_002_041,chunk_000015,sc_000015_002,41,3366,3471,"Nānappakāraguṇavisesādhigamādhippāyena, sāduphalūpabhogādhippāyena dijagaṇehi niccaphalitamahārukkho viya."
s_000015_002_042,chunk_000015,sc_000015_002,42,3473,3507,Upasaṅkamīti ca gatoti vuttaṃ hoti.
s_000015_002_043,chunk_000015,sc_000015_002,43,3509,3554,Upasaṅkamitvāti upasaṅkamanapariyosānadīpanaṃ.
s_000015_002_044,chunk_000015,sc_000015_002,44,3556,3646,Atha vā evaṃ gato tato āsannataraṃ ṭhānaṃ bhagavato samīpasaṅkhātaṃ gantvātipi vuttaṃ hoti.
s_000015_002_045,chunk_000015,sc_000015_002,45,3648,3826,"Bhagavatā saddhiṃ sammodīti yathā khamanīyādīni pucchanto bhagavā tena, evaṃ sopi bhagavatā saddhiṃ samappavattamodo ahosi, sītodakaṃ viya uṇhodakena sammoditaṃ ekībhāvaṃ agamāsi."
