subchunk_id,chunk_id,order_idx,token_start,token_end_excl,token_count,pali_text
sc_000012_004,chunk_000012,4,88600,88800,200,"samanupassāmi, evaṃ lābhaggayasaggapattaṃ, yathariva, cunda, bhikkhusaṅgho’’ti (dī. ni. 3.176). Svāyaṃ bhagavato ca bhikkhusaṅghassa ca uppanno lābhasakkāro ekato hutvā dvinnaṃ mahānadīnaṃ udakamiva appameyyo ahosi. Kamena bhikkhū paccayagarukā paccayabāhulikā ahesuṃ. Pacchābhattampi telamadhuphāṇitādīsu āhaṭesu gaṇḍiṃyeva paharitvā ‘‘amhākaṃ ācariyassa detha, upajjhāyassa dethā’’ti uccāsaddamahāsaddaṃ karonti. Sā ca nesaṃ pavatti bhagavatopi pākaṭā ahosi. Tato bhagavā ananucchavikanti dhammasaṃvegaṃ uppādetvā cintesi – ‘‘Paccayā akappiyāti na sakkā sikkhāpadaṃ paññapetuṃ. Paccayapaṭibaddhā hi kulaputtānaṃ samaṇadhammavutti. Handāhaṃ dhammadāyādapaṭipadaṃ desemi. Sā sikkhākāmānaṃ kulaputtānaṃ sikkhāpadapaññatti viya bhavissati nagaradvāre ṭhapitasabbakāyikaādāso viya ca, yathā hi nagaradvāre ṭhapite sabbakāyike ādāse cattāro vaṇṇā attano chāyaṃ disvā vajjaṃ pahāya niddosā honti, evameva sikkhākāmā kulaputtā payogamaṇḍanena attānaṃ maṇḍetukāmā imaṃ sabbakāyikādāsūpamaṃ desanaṃ āvajjitvā āmisadāyādapaṭipadaṃ vajjetvā dhammadāyādapaṭipadaṃ pūrentā khippameva jātijarāmaraṇassa antaṃ karissantī’’ti. Imissā aṭṭhuppattiyā idaṃ suttaṃ abhāsi. Tattha dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādāti dhammassa me dāyādā, bhikkhave, bhavatha, mā āmisassa. Yo mayhaṃ dhammo, tassa paṭiggāhakā bhavatha, yañca kho mayhaṃ āmisaṃ, tassa mā paṭiggāhakā bhavathāti vuttaṃ hoti. Tattha dhammopi duvidho – nippariyāyadhammo, pariyāyadhammoti. Āmisampi duvidhaṃ – nippariyāyāmisaṃ, pariyāyāmisanti. Kathaṃ? Maggaphalanibbānabhedo hi navavidhopi lokuttaradhammo nippariyāyadhammo nibbattitadhammo, na yena kenaci pariyāyena kāraṇena vā lesena vā dhammo. Yaṃ panidaṃ vivaṭṭūpanissitaṃ kusalaṃ, seyyathidaṃ, idhekacco vivaṭṭaṃ patthento dānaṃ deti, sīlaṃ samādiyati, uposathakammaṃ karoti, gandhamālādīhi vatthupūjaṃ karoti, dhammaṃ suṇāti deseti jhānasamāpattiyo nibbatteti, evaṃ karonto anupubbena nippariyāyadhammaṃ amataṃ nibbānaṃ"
sc_000012_005,chunk_000012,5,88800,89000,200,"paṭilabhati, ayaṃ pariyāyadhammo. Tathā cīvarādayo cattāro paccayā nippariyāyāmisameva, na aññena pariyāyena kāraṇena vā lesena vā āmisaṃ. Yaṃ panidaṃ vaṭṭagāmikusalaṃ, seyyathidaṃ, idhekacco vaṭṭaṃ patthento sampattibhavaṃ icchamāno dānaṃ deti…pe… samāpattiyo nibbatteti, evaṃ karonto anupubbena devamanussasampattiṃ paṭilabhati, idaṃ pariyāyāmisaṃ nāma. Tattha nippariyāyadhammopi bhagavatoyeva santako. Bhagavatā hi kathitattā bhikkhū maggaphalanibbānāni adhigacchanti. Vuttampi cetaṃ ‘‘so hi brāhmaṇa bhagavā anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā, maggaññū maggavidū maggakovido. Maggānugā ca pana etarahi sāvakā viharanti pacchā samannāgatā’’ti (ma. ni. 3.79) ca – ‘‘so hāvuso, bhagavā jānaṃ jānāti, passaṃ passati cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto vattā pavattā atthassa ninnetā amatassa dātā dhammassāmī tathāgato’’ti (ma. ni. 1.203) ca. Pariyāyadhammopi bhagavatoyeva santako. Bhagavatā hi kathitattā evaṃ jānanti ‘‘vivaṭṭaṃ patthetvā dānaṃ dento…pe… samāpattiyo nibbattento anukkamena amataṃ nibbānaṃ paṭilabhatī’’ti. Nippariyāyāmisampi ca bhagavatoyeva santakaṃ. Bhagavatā hi anuññātattāyeva bhikkhūhi jīvakavatthuṃ ādiṃ katvā paṇītacīvaraṃ laddhaṃ. Yathāha ‘‘anujānāmi, bhikkhave, gahapaticīvaraṃ. Yo icchati, paṃsukūliko hotu, yo icchati, gahapaticīvaraṃ sādiyatu. Itarītarenapāhaṃ, bhikkhave, santuṭṭhiṃyeva vaṇṇemī’’ti (mahāva. 337). Pubbe ca bhikkhū paṇītapiṇḍapātaṃ nālatthuṃ. Sapadānapiṇḍiyālopabhojanā evāhesuṃ. Tehi rājagahe viharantena bhagavatā – ‘‘anujānāmi, bhikkhave, saṅghabhattaṃ uddesabhattaṃ nimantanaṃ salākabhattaṃ pakkhikaṃ uposathikaṃ pāṭipadika’’nti (cūḷava. 325) evaṃ anuññātattāyeva paṇītabhojanaṃ laddhaṃ. Tathā senāsanaṃ. Pubbe hi akatapabbhārarukkhamūlādisenāsanāyeva bhikkhū ahesuṃ. Te ‘‘anujānāmi, bhikkhave, pañca leṇānī’’ti (cūḷava. 294) evaṃ bhagavatā anuññātattāyeva vihāro aḍḍhayogo pāsādo hammiyaṃ guhāti imāni"
sc_000012_006,chunk_000012,6,89000,89200,200,"senāsanāni labhiṃsu. Pubbe ca muttaharītakeneva bhesajjaṃ akaṃsu. Te bhagavatāyeva – ‘‘anujānāmi, bhikkhave, pañca bhesajjāni, seyyathidaṃ, sappi, navanītaṃ, telaṃ, madhu, phāṇita’’nti (mahāva. 260) evamādinā nayena anuññātattā nānābhesajjāni labhiṃsu. Pariyāyāmisampi bhagavatoyeva santakaṃ. Bhagavatā hi kathitattā yeva jānanti – ‘‘sampattibhavaṃ patthento dānaṃ datvā sīlaṃ…pe… samāpattiyo nibbattetvā anukkamena pariyāyāmisaṃ dibbasampattiṃ manussasampattiṃ paṭilabhatī’’ti. Tadeva, yasmā nippariyāyadhammopi pariyāyadhammopi nippariyāyāmisampi pariyāyāmisampi bhagavatoyeva santakaṃ, tasmā tattha attano sāmibhāvaṃ dassento āha – ‘‘dhammadāyādā me, bhikkhave, bhavatha mā āmisadāyādā’’ti. Yo mayhaṃ santako duvidhopi dhammo, tassa dāyādā bhavatha. Yañca kho etaṃ mayhameva santakaṃ āmisaṃ, tassa dāyādā mā bhavatha. Dhammakoṭṭhāsasseva sāmino bhavatha, mā āmisakoṭṭhāsassa. Yo hi jinasāsane pabbajitvā paccayaparamo viharati catūsu taṇhuppādesu sandissamāno nikkhittadhuro dhammānudhammappaṭipattiyaṃ, ayaṃ āmisadāyādo nāma. Tādisā mā bhavatha. Yo pana anuññātapaccayesu appicchatādīni nissāya paṭisaṅkhā sevamāno paṭipattiparamo viharati catūsu ariyavaṃsesu sandissamāno, ayaṃ dhammadāyādo nāma. Tādisā bhavathāti vuttaṃ hoti. Idāni yesaṃ tattha etadahosi, bhavissati vā anāgatamaddhānaṃ ‘‘kiṃ nu kho bhagavā sāvakānaṃ alābhatthiko evamāhā’’ti, tesaṃ atipaṇītalābhatthiko ahaṃ evaṃ vadāmīti dassetumāha atthi me tumhesu…pe… no āmisadāyādāti. Tassāyamattho – atthi me tumhesu anukampā anuddayā hitesitā, kena nu kho kāraṇena kena upāyena sāvakā dhammadāyādā assu dhammakoṭṭhāsasāmino, no āmisadāyādāti. Ayaṃ pana adhippāyo, passati kira bhagavā āmisagarukānaṃ āmise upakkhalitānaṃ atītakāle tāva kapilassa bhikkhuno, ‘‘saṅghāṭipi ādittā hotī’’tiādinā (pārā. 230; saṃ. ni. 2.218) nayena āgatapāpabhikkhubhikkhunīsikkhamānādīnañca anekasatānaṃ apāyaparipūraṇattaṃ attano sāsane"
sc_000012_007,chunk_000012,7,89200,89400,200,"pabbajitānañca devadattādīnaṃ. Dhammagarukānaṃ pana sāriputtamoggallānamahākassapādīnaṃ abhiññāpaṭisambhidādiguṇappaṭilābhaṃ. Tasmā tesaṃ apāyā parimuttiṃ sabbaguṇasampattiñca icchanto āha – ‘‘atthi me tumhesu anukampā kinti me sāvakā dhammadāyādā bhaveyyuṃ, no āmisadāyādā’’ti. Paccayagaruko ca catuparisantare kūṭakahāpaṇo viya nibbutaṅgāro viya ca nittejo nippabho hoti. Tato vivattitacitto dhammagaruko tejavā sīhova abhibhuyyacārī, tasmāpi evamāha – ‘‘atthi me…pe… no āmisadāyādā’’ti. Evaṃ ‘‘dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādā’’ti idaṃ anukampāya paṇītataraṃ lābhaṃ icchantena vuttaṃ, no alābhatthikenāti sāvetvā idāni imassa ovādassa akaraṇe ādīnavaṃ dassento āha ‘‘tumhe ca me, bhikkhave…pe… no dhammadāyādā’’ti. Tattha tumhepi tena ādiyā bhaveyyāthāti tumhepi tena āmisadāyādabhāvena no dhammadāyādabhāvena ādiyā bhaveyyātha. Apadisitabbā visuṃ kātabbā vavatthapetabbā, viññūhi gārayhā bhaveyyāthāti vuttaṃ hoti. Kinti? Āmisadāyādā satthusāvakā viharanti, no dhammadāyādāti. Ahampi tena ādiyo bhaveyyanti ahampi tena tumhākaṃ āmisadāyādabhāvena no dhammadāyādabhāvena gārayho bhaveyyaṃ. Kinti? Āmisa…pe… dāyādāti. Idaṃ bhagavā tesaṃ atīva mudukaraṇatthamāha. Ayañhi ettha adhippāyo – sace, bhikkhave, tumhe āmisalolā carissatha, tattha viññū maṃ garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti. Seyyathāpi nāma anākappasampanne bhikkhū disvā ācariyupajjhāye garahanti ‘‘kassime saddhivihārikā, kassantevāsikā’’ti; seyyathā vā pana kulakumārake vā kulakumārikāyo vā dussīle pāpadhamme disvā mātāpitaro garahanti ‘‘kassime puttā, kassa dhītaro’’ti; evameva maṃ viññū garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti. Evaṃ imassa ovādassa akaraṇe ādīnavaṃ dassetvā karaṇe ānisaṃsaṃ"
sc_000012_008,chunk_000012,8,89400,89600,200,"dassento tumhe ca metiādimāha. Tattha ahampi tena na ādiyo bhaveyyanti seyyathāpi nāma vattaparipūrake daharabhikkhū uddesaparipucchāsampanne vassasatikatthere viya ākappasampanne disvā, kassa saddhivihārikā, kassantevāsikāti, asukassāti, ‘‘patirūpaṃ therassa, paṭibalo vata ovadituṃ anusāsitu’’nti ācariyupajjhāyā na ādiyā na gārayhā bhavanti, evameva ahampi tena tumhākaṃ dhammadāyādabhāvena no āmisadāyādabhāvena kassa sāvakā nālakapaṭipadaṃ tuvaṭṭakapaṭipadaṃ candūpamapaṭipadaṃ rathavinītapaṭipadaṃ mahāgosi"
sc_000012_009,chunk_000012,9,89600,89800,200,
sc_000012_010,chunk_000012,10,89800,90000,200,
sc_000012_011,chunk_000012,11,90000,90200,200,
sc_000012_012,chunk_000012,12,90200,90400,200,
sc_000012_013,chunk_000012,13,90400,90600,200,
sc_000012_014,chunk_000012,14,90600,90800,200,
sc_000012_015,chunk_000012,15,90800,91000,200,
sc_000012_016,chunk_000012,16,91000,91200,200,
sc_000012_017,chunk_000012,17,91200,91400,200,
sc_000012_018,chunk_000012,18,91400,91600,200,
sc_000012_019,chunk_000012,19,91600,91800,200,
sc_000012_020,chunk_000012,20,91800,92000,200,
sc_000012_021,chunk_000012,21,92000,92200,200,
sc_000012_022,chunk_000012,22,92200,92400,200,
sc_000012_023,chunk_000012,23,92400,92600,200,
sc_000012_024,chunk_000012,24,92600,92800,200,
sc_000012_025,chunk_000012,25,92800,93000,200,
sc_000012_026,chunk_000012,26,93000,93200,200,
sc_000012_027,chunk_000012,27,93200,93400,200,
sc_000012_028,chunk_000012,28,93400,93600,200,
sc_000012_029,chunk_000012,29,93600,93800,200,
sc_000012_030,chunk_000012,30,93800,94000,200,
sc_000012_031,chunk_000012,31,94000,94200,200,
sc_000012_032,chunk_000012,32,94200,94400,200,
sc_000012_033,chunk_000012,33,94400,94600,200,
sc_000012_034,chunk_000012,34,94600,94800,200,
sc_000012_035,chunk_000012,35,94800,95000,200,
sc_000012_036,chunk_000012,36,95000,95200,200,
sc_000012_037,chunk_000012,37,95200,95400,200,
sc_000012_038,chunk_000012,38,95400,95600,200,
sc_000012_039,chunk_000012,39,95600,95800,200,
sc_000012_040,chunk_000012,40,95800,96000,200,
sc_000013_001,chunk_000013,1,96000,96200,200,"ṅgasālapaṭipadaṃ mahāsuññatapaṭipadaṃ paṭipannā catupaccayasantosabhāvanārāmaariyavaṃsesu sakkhibhūtā paccayagedhato vivattamānasā abbhā muttacandasamā viharantīti; ‘‘samaṇassa gotamassā’’ti vutte ‘‘sabbaññū vata bhagavā, asakkhi vata sāvake āmisadāyādapaṭipadaṃ chaḍḍāpetvā dhammadāyādapaṭipattipūrake kātu’’nti viññūnaṃ na ādiyo na gārayho bhaveyyanti. Evamimasmiṃ pade adhippāyaṃ ñatvā sesaṃ kaṇhapakkhe vuttanayapaccanīkena veditabbaṃ. Evaṃ imassa ovādassa karaṇe ānisaṃsaṃ dassetvā idāni taṃ ovādaṃ niyyātento āha – ‘‘tasmā tiha me, bhikkhave…pe… no āmisadāyādā’’ti. 30. Evamimaṃ ovādaṃ niyyātetvā idāni tassā dhammadāyādapaṭipattiyā paripūrakāriṃ thometuṃ idhāhaṃ, bhikkhavetiādimāha. Bhagavato hi thomanaṃ sutvāpi hontiyeva tadatthāya paṭipajjitāro. Tattha idhāti nipātapadametaṃ. Bhuttāvīti bhuttavā, katabhattakiccoti vuttaṃ hoti. Pavāritoti yāvadatthapavāraṇāya pavārito, yāvadatthaṃ bhuñjitvā paṭikkhittabhojano tittovāti vuttaṃ hoti. Catubbidhā hi pavāraṇā vassaṃvuṭṭhapavāraṇā paccayapavāraṇā anatirittapavāraṇā yāvadatthapavāraṇāti. Tattha, ‘‘anujānāmi bhikkhave, vassaṃvuṭṭhānaṃ bhikkhūnaṃ tīhi ṭhānehi pavāretu’’nti (mahāva. 209) ayaṃ vassaṃvuṭṭhapavāraṇā. ‘‘Icchāmahaṃ, bhante, saṅghaṃ catumāsaṃ bhesajjena pavāretu’’nti (pāci. 303) ca ‘‘aññatra punapavāraṇāya aññatra niccapavāraṇāyā’’ti (pāci. 307) ca ayaṃ paccayapavāraṇā. ‘‘Pavārito nāma asanaṃ paññāyati, bhojanaṃ paññāyati, hatthapāse ṭhito abhiharati, paṭikkhepo paññāyati, eso pavārito nāmā’’ti (pāci. 239) ayaṃ anatirittapavāraṇā. ‘‘Paṇītena khādanīyena bhojanīyena sahatthā santappesi sampavāresī’’ti (dī. ni. 1.297, 358) ayaṃ yāvadatthapavāraṇā. Ayamidha adhippetā. Tena vuttaṃ ‘‘pavāritoti yāvadatthapavāraṇāya pavārito’’ti. Paripuṇṇoti bhojanena paripuṇṇo. Pariyositoti pariyositabhojano, uttarapadalopo daṭṭhabbo. Yāvatakaṃ bhuñjitabbaṃ, tāvatakaṃ bhuttaṃ hoti, avasitā me bhojanakiriyāti attho. Suhitoti dhāto, jighacchādukkhābhāvena vā sukhitoti vuttaṃ hoti. Yāvadatthoti yāvatako me bhojanena attho, so sabbo pattoti. Ettha ca purimānaṃ tiṇṇaṃ pacchimāni"
sc_000013_002,chunk_000013,2,96200,96400,200,"sādhakāni. Yo hi pariyosito, so bhuttāvī hoti. Yo ca suhito, so yāvadatthapavāraṇāya pavārito. Yo yāvadattho, so paripuṇṇoti. Purimāni vā pacchimānaṃ. Yasmā hi bhuttāvī, tasmā pariyosito. Yasmā pavārito, tasmā suhito. Yasmā paripuṇṇo, tasmā yāvadatthoti. Sabbañcetaṃ parikappetvā vuttanti veditabbaṃ. Siyāti ekaṃse ca vikappane ca. ‘‘Pathavīdhātu siyā ajjhattikā, siyā bāhirā’’ti (ma. ni. 3.349) ekaṃse. ‘‘Siyā aññatarassa bhikkhuno āpatti vītikkamo’’ti (ma. ni. 3.39) vikappane. Idha ubhayampi vaṭṭati. Atirekova atirekadhammo. Tathā chaḍḍanīya dhammo. Adhiko ca chaḍḍetabbo ca, na aññaṃ kiñci kātabboti attho. Athāti tamhi kāle. Jighacchādubbalyaparetāti jighacchāya ca dubbalyena ca paretā phuṭṭhā anugatā ca aṭṭhapi dasapi divasāni. Tattha keci jighacchitāpi na dubbalā honti, sakkonti jighacchaṃ sahituṃ. Ime pana na tādisāti dassetuṃ ubhayamāha. Tyāhanti te ahaṃ. Sace ākaṅkhathāti yadi icchatha. Appahariteti apparuḷhaharite, yasmiṃ ṭhāne piṇḍapātajjhottharaṇena vinassanadhammāni tiṇāni natthi, tasminti attho. Tena nittiṇañca mahātiṇagahanaṃ ca, yattha sakaṭenapi chaḍḍite piṇḍapāte tiṇāni na vinassanti, tañca ṭhānaṃ pariggahitaṃ hoti. Bhūtagāmasikkhāpadassa hi avikopanatthametaṃ vuttaṃ. Appāṇaketi nippāṇake piṇḍapātajjhottharaṇena maritabbapāṇakarahite vā mahāudakakkhandhe. Parittodake eva hi bhattapakkhepena āḷulite sukhumapāṇakā maranti, na mahātaḷākādīsūti. Pāṇakānurakkhaṇatthañhi etaṃ vuttaṃ. Opilāpessāmīti nimujjāpessāmi. Tatrekassāti tesu dvīsu ekassa. Yo imaṃ dhammadesanaṃ suṭṭhu sutavā punappunaṃ āvajjeti ca, taṃ sandhāyāha vuttaṃ kho panetanti. Ayaṃ vutta-saddo kesohāraṇepi dissati ‘‘kāpaṭiko māṇavo daharo vuttasiro’’tiādīsu (ma. ni. 2.426). Ropitepi ‘‘yathā sāradikaṃ bījaṃ, khette vuttaṃ virūhatī’’tiādīsu (jā. 1.3.31)."
sc_000013_003,chunk_000013,3,96400,96600,200,"Kathitepi ‘‘vuttamidaṃ bhagavatā, vuttamidaṃ arahatā’’tiādīsu. Idha pana kathite daṭṭhabbo. Kathitaṃ kho panetanti ayañhissa attho. Āmisaññataranti catunnaṃ paccayāmisānaṃ aññataraṃ, ekanti attho. Yadidanti nipāto, sabbaliṅgavibhattivacanesu tādisova tattha tattha atthato pariṇāmetabbo. Idha panāssa yo esoti attho. Yo eso piṇḍapāto nāma. Idaṃ āmisaññataranti vuttaṃ hoti. Yaṃnūnāhanti sādhu vatāhaṃ. Evanti yathā idāni imaṃ khaṇaṃ vītināmemi, evameva rattindivaṃ. Vītināmeyyanti khepeyyaṃ ativattāpeyyaṃ. So taṃ piṇḍapātanti so taṃ sadevakena lokena sirasā sampaṭicchitabbarūpaṃ sugatātirittampi piṇḍapātaṃ abhuñjitvā dhammadāyādabhāvaṃ ākaṅkhamāno ādittasīsūpamaṃ paccavekkhitvā teneva jighacchādubbalyena evaṃ taṃ rattindivaṃ vītināmeyya. Atha dutiyassāti imasmiṃ pana vāre esa saṅkhepo, sace so bhikkhu, yaṃnūnāhaṃ…pe… vītināmeyyanti cintento evampi cinteyya, pabbajitena kho vāḷamigākule araññe bhesajjaṃ viya pañcakāmaguṇavāḷākule gāme piṇḍapātopi dukkhaṃ pariyesituṃ. Ayaṃ pana piṇḍapāto iti pariyesanādīnavavimutto ca sugatātiritto cāti ubhato sujātakhattiyakumāro viya hoti, yehi ca pañcahi kāraṇehi piṇḍapāto na paribhuñjitabbo hoti. Seyyathidaṃ, puggalaṃ garahitvā na paribhuñjitabbo hoti ‘‘alajjipuggalassa santako’’ti. Aparisuddhauppattitāya na paribhuñjitabbo hoti ‘‘bhikkhuniparipācanaasantasambhāvanuppanno’’ti. Sāmikānukampāya na paribhuñjitabbo hoti ‘‘piṇḍapātasāmiko bhikkhu jighacchito’’ti. So dhāto tasseva antevāsikādīsu anukampāya na paribhuñjitabbo hoti ‘‘antevāsikā aññe vā tappaṭibaddhā jighacchitā’’ti, tepi dhātā suhitā, apica kho assaddhatāya na paribhuñjitabbo hoti ‘‘piṇḍapātasāmiko bhikkhu assaddho’’ti. Tehi ca kāraṇehi ayaṃ vimutto. Bhagavā hi lajjīnaṃ aggo, parisuddhuppattiko piṇḍapāto, bhagavā ca dhāto suhito, paccāsīsakopi añño puggalo natthi, ye loke saddhā, bhagavā tesaṃ aggoti evaṃ cintetvā ca so taṃ piṇḍapātaṃ bhuñjitvā…pe…"
sc_000013_004,chunk_000013,4,96600,96800,200,"vītināmeyya. Ettāvatā yopi abhuñjitvā samaṇadhammaṃ karoti, sopi bhuñjitabbakameva piṇḍapātaṃ na bhutto hoti. Yopi bhuñjitvā samaṇadhammaṃ karoti, sopi bhuñjitabbakameva bhutto hoti. Natthi piṇḍapāte viseso. Puggale pana atthi viseso. Tasmā taṃ dassento kiñcāpi sotiādimāha. Tattha kiñcāpīti anujānanappasaṃsanatthe nipāto. Kiṃ anujānāti? Tassa bhikkhuno taṃ anavajjaparibhogaṃ. Kiṃ pasaṃsati? Bhutvā samaṇadhammakaraṇaṃ. Idaṃ vuttaṃ hoti yadipi so bhikkhu evaṃ bhuñjitabbameva bhuñjitvā kātabbameva kareyya. Atha kho asuyeva me purimo bhikkhūti yo purimo bhikkhu tampi piṇḍapātaṃ paṭikkhipitvā samaṇadhammaṃ karoti, soyeva mama dvīsu sūresu sūrataro viya dvīsu paṇḍitesu paṇḍitataro viya ca pujjataro ca pāsaṃsataro ca, dutiyabhikkhuto atirekena pūjanīyo ca pasaṃsanīyo cāti vuttaṃ hoti. Idāni tamatthaṃ kāraṇena sādhento taṃ kissa hetūtiādimāha. Tassattho, tattha siyā tumhākaṃ, kasmā so bhikkhu bhagavato pujjataro ca pāsaṃsataro cāti? Tañhi tassāti yasmā taṃ piṇḍapātapaṭikkhipanaṃ tassa bhikkhuno dīgharattaṃ appicchatāya…pe… vīriyārambhāya saṃvattissati. Kathaṃ? Tassa hi sace aparena samayena paccayesu atricchatā vā pāpicchatā vā mahicchatā vā uppajjissati. Tato naṃ iminā piṇḍapātapaṭikkhepaṅkusena nivāressati ‘‘are tvaṃ sugatātirittampi piṇḍapātaṃ paṭikkhipitvā īdisaṃ icchaṃ uppādesī’’ti evaṃ paccavekkhamāno. Esa nayo asantuṭṭhiyā asaṃlekhassa cuppannassa nivāraṇe. Evaṃ tāvassa appicchatāya santuṭṭhiyā saṃlekhāya saṃvattissati. Subharatāyāti ettha ayaṃ saṃvaṇṇanā – idhekacco attanopi upaṭṭhākānampi dubbharo hoti dupposo. Ekacco attanopi upaṭṭhākānampi subharo hoti suposo. Kathaṃ? Yo hi ambilādīni laddhā anambilādīni pariyesati, aññassa ghare laddhaṃ aññassa ghare chaḍḍento sabbaṃ gāmaṃ vicaritvā rittapattova vihāraṃ"
sc_000013_005,chunk_000013,5,96800,97000,200,"pavisitvā nipajjati, ayaṃ attano dubbharo. Yo pana sālimaṃsodanādīnaṃ patte pūretvā dinnepi dummukhabhāvaṃ anattamanabhāvameva ca dasseti, tesaṃ vā sammukhāva taṃ piṇḍapātaṃ ‘‘kiṃ tumhehi dinna’’nti apasādento sāmaṇeragahaṭṭhādīnampi deti, ayaṃ upaṭṭhākānaṃ dubbharo. Etaṃ disvā manussā dūrato parivajjanti dubbharo bhikkhu na sakkā positunti. Yo pana yaṃkiñci lūkhaṃ vā paṇītaṃ vā laddhā tuṭṭhacittova bhuñjitvā vihāraṃ gantvā attano kammaṃ karoti, ayaṃ attano subharo. Yo ca paresampi appaṃ vā bahuṃ vā lūkhaṃ vā paṇītaṃ vā dānaṃ ahīḷetvā attamano vippasannamukho hutvā tesaṃ sammukhāva paribhuñjitvā yāti, ayaṃ upaṭṭhākānaṃ subharo. Etaṃ disvā manussā ativiya vissatthā honti – ‘‘amhākaṃ bhadanto subharo thokenapi tussati, mayameva naṃ posissāmā’’ti paṭiññaṃ katvā posenti. Tattha sace aparena samayena assa attano vā upaṭṭhākānaṃ vā dubbharatānayena cittaṃ uppajjissati. Tato naṃ iminā piṇḍapātapaṭikkhepaṅkusena nivāressati – ‘‘are tvaṃ sugatātirittampi piṇḍapātaṃ paṭikkhipitvā īdisaṃ cittaṃ uppādesī’’ti evaṃ paccavekkhamāno, evamassa subharatāya saṃvattissati. Sace panassa kosajjaṃ uppajjissati, tampi etenevaṅkusena nivāressati – ‘‘are tvaṃ nāma tadā sugatātirittampi piṇḍapātaṃ paṭikkhipitvā tathā jighacchādubbalyaparetopi samaṇadhammaṃ katvā ajja kosajjamanuyuñjasī’’ti evaṃ paccavekkhamāno, evamassa vīriyārambhāya saṃvattissati. Evamassa idaṃ piṇḍapātapaṭikkhipanaṃ dīgharattaṃ appicchatāya…pe… vīriyārambhāya saṃvattissati. Evamassime pañca guṇā paripūrā dasa kathāvatthūni paripūressanti. Kathaṃ? Atra hi pāḷiyaṃyeva appicchatāsantuṭṭhitāvīriyārambhavasena tīṇi āgatāni, sesāni sallekhena saṅgahitāni. Idañhi sabbakathāvatthūnaṃ nāmameva, yadidaṃ sallekho. Yathāha – ‘‘yā ca kho ayaṃ, ānanda, kathā abhisallekhikā cetovinīvaraṇasappāyā ekantanibbidāya virāgāya nirodhāya upasamāya abhiññāya sambodhāya"
